STU_ID,P1TYPEPS,P1HIDEG2,S2TYPEPS2013,S3REPUTATION,X1PAR2EDU,X3TCREDAPIB,X1MOMEDU,X2PAR2EDU,X3TCREDAPMTH,X1DADEDU,P1HIDEG1,X3TAGPAWGT,X1PAR1EDU,S2FR4Y,X1SESQ5,X1SESQ5_U,X1PAREDU,X2DADEDU,X3THIMATH,X3TCREDGEN,X2MOMEDU,X2X1TXMSCR,X3WORK,X3THILANG,X2SESQ5_U,X3CLGANDWORK,X2TXMTH1,S2FR2YPUB,S3WORK,X2PAREDU,X3T1CREDCALC,X3THISCI,X2TXMTSCOR,X2TXMTH,X2REQLEVEL,X2TXMTH4,X2TXMSCR,X2TXMTH2,X1TXMSCR,S3CLGAPPNUM,X2TXMTH5,X2SESQ5,S3SOCIALLIFE,S2ANYAP,X1TXMTSCOR,S2PSATNUM,S3FOCUS,X3TCREDAPSS,X2PAR1EDU,X1TXMPROF4,X2TXMTH3,A2HIGHERED,X3TCREDAPENG,X3THIPHY,X3TCREDAPSCI,X2TXMPROF5,P1INCOMECAT,A1UNPREP,X2TXMPROF6,X1PAR2OCC2,X1FAMINCOME,S3CHOICEAPPCNTRL,A2PRNTINV,X3TCREDADV,S3CLGCNTRL,N1INVOLVEMNT,X3TGPAWGT,X3T1CREDPHYS,X2TXMPROF4,X3TCREDLANG,C2PCTAP,S2FRCLGEXAM,S2CANTAFFORD,S1PSAT,X1TXMPROF5,S2DEGREE2013,X1TXMPROF3,S2IMPACTIVITY,S2SUREBA,M1INVOLVEMNT,X3TCREDHON,X1TXMQUINT,undermatched
31076,3,4,3,1,4,6.0,4,5,1.0,4,4,4.5,4,4,5,5,4,5,13,7.5,5,79.6765,2,11,5,2,3.2076,0,2,5,1,5,73.4676,3.2076,5,3.2076,105.931,3.2076,57.6237,5,3.2076,5,2,1,65.6491,2,1,2.0,5,0.7514,3.2076,100,1.0,1,1.0,0.9994,13,1,0.7651,11,13,2,1,8.0,2,1,4.5,1,0.9977,5.0,70,4,4,1,0.2508,2,0.9909,2,3,1,13.5,5,0
31091,4,4,3,-7,4,8.0,4,5,3.0,4,4,4.5,4,4,5,5,4,6,13,10.5,5,67.4168,3,8,5,5,2.0803,0,3,6,1,5,63.5274,2.0803,5,2.0803,90.8119,2.0803,49.003,3,2.0803,5,-7,1,58.0837,3,-7,2.0,6,0.2443,2.0803,99,0.0,5,3.0,0.8004,4,2,0.0938,15,4,-1,1,9.0,-7,1,4.5,1,0.9155,4.0,40,4,4,1,0.0882,3,0.8449,1,1,-8,5.0,4,0
31093,4,2,3,1,2,5.0,2,2,1.0,2,2,4.5,2,3,1,1,2,2,13,10.0,3,78.8765,3,3,3,5,2.7814,1,3,3,1,2,69.7095,2.7814,4,2.7814,100.705,2.7814,57.0848,6,2.7814,2,1,1,65.1666,2,1,2.0,3,0.7221,2.7814,92,2.0,1,0.0,0.9935,3,2,0.4429,35,3,2,2,6.0,2,2,4.5,1,0.9902,2.0,55,2,3,3,0.232,4,0.9889,1,2,2,11.5,5,0
31136,3,2,3,1,2,0.0,2,2,0.0,2,2,4.5,2,3,3,3,2,2,12,14.0,2,58.851,3,3,3,5,1.1392,5,3,2,1,1,55.2279,1.1392,4,1.1392,74.6527,1.1392,42.9181,3,1.1392,2,4,1,52.9539,0,1,0.0,2,0.101,1.1392,62,0.0,0,0.0,0.0867,6,3,0.0239,49,6,1,2,0.0,1,3,4.5,0,0.3855,2.0,-7,2,3,1,0.0608,3,0.4908,2,2,3,9.5,4,0
31144,-8,-8,3,1,-8,5.0,-8,4,2.0,-8,-8,4.0,-8,2,-8,-8,-8,4,13,16.0,2,-9.0,1,7,2,1,2.146,1,1,4,1,1,64.1066,2.146,4,2.146,91.8505,2.146,-8.0,9,2.146,3,2,1,-8.0,1,1,1.0,2,-8.0,2.146,80,2.0,0,0.0,0.8469,-8,-9,0.1088,-8,-8,1,2,5.0,1,1,4.0,0,0.9298,4.0,43,1,2,-8,-8.0,4,-8.0,1,2,2,4.0,-8,0
31155,-8,-8,3,-8,-8,1.0,-8,-7,0.0,-8,-8,4.0,-8,3,4,4,-8,5,11,31.0,0,76.44,-8,7,3,-8,0.8088,3,-8,5,0,5,52.315,0.8088,3,0.8088,69.1384,0.8088,55.4122,-8,0.8088,3,-8,2,63.68,1,-8,0.0,5,0.6202,0.8088,76,0.0,0,1.0,0.0493,-8,4,0.0199,-8,-8,-8,4,1.0,-8,2,4.0,0,0.1865,4.0,12,1,2,1,0.1831,4,0.9796,2,2,1,0.0,5,1
31164,3,7,-7,1,7,0.0,7,7,0.0,7,7,4.0,7,4,5,5,7,7,11,24.5,7,57.7552,2,8,5,2,1.0672,0,2,7,0,2,54.5928,1.0672,4,1.0672,73.4486,1.0672,42.1267,3,1.0672,5,1,2,52.3163,2,1,0.0,7,0.0926,1.0672,100,0.0,1,0.0,0.0742,13,-8,0.0228,29,13,2,1,0.0,2,-8,4.0,1,0.3338,3.0,70,4,4,1,0.059,-7,0.4417,1,1,-8,0.0,4,0
31172,3,3,3,1,3,5.0,3,4,0.0,3,3,4.5,3,2,4,4,3,4,12,13.0,4,70.1323,1,7,3,1,2.2103,2,1,4,1,1,64.6732,2.2103,5,2.2103,92.838,2.2103,50.9447,-9,2.2103,3,2,1,59.7642,1,1,3.0,4,0.3365,2.2103,100,2.0,1,0.0,0.8838,1,1,0.1262,23,1,-9,1,5.0,2,1,4.5,1,0.9417,4.0,40,4,4,3,0.1061,3,0.9105,2,1,1,8.5,5,0
31193,3,4,3,1,4,13.0,4,5,3.0,4,4,4.5,4,4,5,5,4,5,13,8.0,5,88.4572,1,12,4,1,2.4657,4,1,5,1,5,66.9255,2.4657,5,2.4657,96.5202,2.4657,63.1656,6,2.4657,4,1,1,70.8671,2,1,4.0,5,0.9397,2.4657,75,2.0,5,2.5,0.9657,2,2,0.2298,25,2,2,2,9.0,1,1,4.5,0,0.973,4.0,35,4,4,1,0.5451,3,0.999,1,1,2,10.0,5,0
31220,3,2,3,2,2,2.0,5,2,0.0,2,5,4.5,5,3,4,4,5,0,11,17.5,6,69.7393,2,5,4,2,1.5901,2,2,6,0,2,59.2043,1.5901,4,1.5901,82.3773,1.5901,50.6636,5,1.5901,4,2,1,59.52,2,1,1.0,6,0.3215,1.5901,76,1.0,0,0.0,0.3042,6,2,0.0382,39,6,1,1,1.0,1,1,4.5,0,0.7141,3.0,28,3,4,-9,0.1031,3,0.9027,1,1,2,7.0,5,0
31238,3,2,3,1,2,6.0,4,-7,0.0,2,4,4.0,4,3,5,5,4,0,12,21.5,5,93.3132,2,11,4,2,2.463,1,2,5,1,5,66.9019,2.463,5,2.463,96.4833,2.463,65.937,3,2.463,4,2,1,74.0235,2,1,2.0,5,0.9768,2.463,40,2.0,0,1.0,0.9653,8,2,0.2284,17,8,1,3,8.0,1,3,4.0,0,0.9728,4.0,15,4,4,1,0.747,3,0.9997,1,1,3,2.0,5,0
31259,-9,4,4,-8,4,1.0,1,5,1.0,4,-9,4.0,1,3,2,2,4,5,13,24.0,2,69.2947,-8,3,2,-8,1.135,3,-8,5,1,2,55.191,1.135,4,1.135,74.5826,1.135,50.3454,-8,1.135,3,-8,2,59.244,1,-8,0.0,2,0.3052,1.135,80,0.0,1,0.0,0.0858,3,2,0.0238,51,3,-8,2,3.0,-8,2,4.0,1,0.3824,2.0,50,3,3,-9,0.0998,4,0.8932,2,2,4,0.0,5,0
31298,3,-7,3,1,-7,0.0,2,-7,0.0,0,2,4.0,2,5,3,3,2,0,12,18.0,2,71.3111,1,3,4,1,2.4564,5,1,2,1,1,66.8437,2.4564,3,2.4564,96.3922,2.4564,51.7875,2,2.4564,3,2,3,60.4979,1,1,0.0,2,0.3846,2.4564,98,0.0,1,0.0,0.9641,3,1,0.225,-7,3,1,1,2.0,1,2,4.0,1,0.9722,2.0,-7,3,3,3,0.1161,4,0.9309,2,1,1,7.0,5,0
31308,3,4,3,1,4,6.0,4,5,1.0,4,4,4.0,4,3,5,4,4,5,13,18.5,5,85.7271,1,3,5,1,2.2939,1,1,5,1,5,65.411,2.2939,4,2.2939,94.0834,2.2939,61.5113,4,2.2939,5,2,1,69.23,1,1,2.0,5,0.903,2.2939,80,2.0,0,1.0,0.9206,3,2,0.1536,13,3,1,3,4.0,2,3,4.0,0,0.9544,2.0,70,4,2,1,0.4381,4,0.998,1,2,2,3.0,5,0
31323,3,2,3,1,2,4.0,2,2,0.0,7,7,4.0,7,5,5,5,7,7,12,18.5,2,74.4834,2,7,5,2,1.9815,5,2,7,1,1,62.6555,1.9815,4,1.9815,89.1922,1.9815,54.0417,3,1.9815,5,2,1,62.4713,3,1,2.0,7,0.5295,1.9815,100,2.0,1,0.0,0.7141,12,2,0.0758,41,12,2,1,4.0,2,-8,4.0,1,0.8894,3.0,75,3,4,1,0.1524,4,0.9671,2,2,-9,5.0,5,0
31327,3,7,3,1,7,2.0,2,2,1.0,7,2,4.0,2,3,5,5,7,2,13,15.0,2,74.8026,3,7,2,5,2.0529,5,3,2,1,1,63.2853,2.0529,4,2.0529,90.3687,2.0529,54.2666,2,2.0529,3,1,1,62.6692,2,1,1.0,2,0.5445,2.0529,50,0.0,0,0.0,0.7784,3,3,0.0883,25,3,1,3,2.0,1,3,4.0,0,0.9089,4.0,30,4,3,3,0.157,3,0.9696,1,1,2,4.5,5,0
31329,3,2,3,1,2,3.5,4,2,0.0,2,4,4.0,4,3,3,3,4,2,12,17.5,5,72.009,2,8,2,2,2.2988,5,2,5,1,5,65.4535,2.2988,4,2.2988,94.1539,2.2988,52.2856,1,2.2988,2,1,1,60.9326,1,1,1.0,5,0.415,2.2988,72,1.0,0,1.5,0.9224,4,2,0.1553,41,4,1,2,3.5,1,-8,4.0,0,0.9551,3.0,60,4,4,1,0.1229,3,0.941,2,1,-8,3.0,5,0
31335,3,4,3,1,4,10.0,4,5,2.0,4,4,4.75,4,4,5,5,4,5,13,8.0,5,92.6382,2,7,5,2,3.4233,5,2,5,1,5,75.3697,3.4233,4,3.4233,108.341,3.4233,65.5716,5,3.4233,5,2,1,73.5592,2,1,3.5,5,0.9732,3.4233,94,2.0,5,2.0,0.9998,11,-8,0.8745,11,11,2,2,9.5,1,-8,4.5,1,0.9989,4.0,20,4,4,1,0.7199,3,0.9997,2,1,3,9.0,5,0
31340,3,5,3,1,5,3.0,3,6,1.0,5,3,4.0,3,3,5,5,5,6,13,20.5,4,55.0158,2,7,5,2,1.2474,5,2,6,1,5,56.1827,1.2474,4,1.2474,76.473,1.2474,40.1052,2,1.2474,5,3,1,50.7457,1,1,0.0,4,0.0767,1.2474,65,1.0,1,1.0,0.1132,-9,-9,0.0261,39,10,1,2,7.0,1,-8,4.0,1,0.4678,4.0,40,2,3,1,0.0555,3,0.331,2,2,2,0.0,3,0
31356,3,7,3,2,7,5.5,7,7,1.0,7,7,4.0,7,4,5,5,7,7,13,9.0,7,82.3655,1,11,5,1,2.3583,0,1,7,1,5,65.9784,2.3583,4,2.3583,95.0136,2.3583,59.3926,5,2.3583,5,2,1,67.2505,1,1,1.5,7,0.8333,2.3583,80,1.0,1,1.0,0.9416,13,3,0.1788,23,13,2,1,14.0,2,2,4.0,1,0.9624,4.0,43,3,4,2,0.3245,3,0.9954,1,2,2,0.0,5,0
31361,3,5,-7,-7,5,3.0,5,6,0.0,4,4,4.5,4,4,5,5,5,5,11,22.0,6,75.9052,2,7,5,4,2.3884,0,2,6,0,1,66.2441,2.3884,5,2.3884,95.4417,2.3884,55.0396,3,2.3884,5,-7,2,63.3507,2,-7,2.0,5,0.5959,2.3884,75,1.0,1,0.0,0.9496,7,3,0.192,21,7,2,2,0.0,-7,4,4.0,1,0.9657,4.5,8,2,4,1,0.174,-7,0.9768,2,1,3,8.5,5,0
31383,4,-7,3,-8,-7,0.0,2,-7,0.0,0,2,4.0,2,2,1,1,2,0,5,6.0,2,77.0036,-8,1,1,-8,2.1849,5,-8,2,0,1,64.4495,2.1849,5,2.1849,92.4515,2.1849,55.8029,-8,2.1849,2,-8,2,64.026,2,-8,0.0,2,0.6452,2.1849,83,0.0,0,0.0,0.8702,2,3,0.1189,-7,2,-8,-7,0.0,-8,4,4.0,0,0.9372,1.0,-6,5,2,1,0.1933,3,0.9823,2,2,3,0.0,5,0
31387,4,2,3,1,2,0.0,3,2,0.0,2,3,4.0,3,3,4,5,3,2,12,25.0,4,61.6359,2,7,4,2,1.2351,1,2,4,1,1,56.074,1.2351,5,1.2351,76.2651,1.2351,44.9013,1,1.2351,4,2,2,54.5924,0,1,0.0,4,0.1295,1.2351,75,0.0,1,0.0,0.1096,10,3,0.0258,49,10,1,3,2.0,1,3,4.0,1,0.4583,4.0,25,1,2,1,0.0666,3,0.6197,1,1,3,0.0,4,1
31405,3,2,-8,1,2,0.0,2,2,0.0,2,2,4.0,2,-8,2,2,2,2,12,20.5,2,-8.0,3,4,2,5,-8.0,-8,3,2,0,2,-8.0,-8.0,-8,-8.0,-8.0,-8.0,49.5711,2,-8.0,2,2,-8,58.5739,-8,1,0.0,2,0.2685,-8.0,78,0.0,1,0.0,-8.0,3,-9,-8.0,41,3,1,3,0.0,1,-8,4.0,1,-8.0,2.0,1,-8,-8,2,0.0928,-8,0.867,-8,-8,-8,7.5,4,1
31406,3,1,3,1,1,0.0,3,-7,0.0,1,3,4.0,3,5,3,3,3,0,11,23.5,4,55.5753,1,3,2,1,0.8951,5,1,4,0,2,53.0752,0.8951,4,0.8951,70.579,0.8951,40.5236,3,0.8951,2,2,2,51.0634,1,1,0.0,4,0.0795,0.8951,55,0.0,0,0.0,0.0551,5,3,0.0207,49,5,1,3,1.0,1,4,4.0,0,0.2282,2.0,-7,4,2,2,0.0561,3,0.3519,2,2,3,0.0,3,1
31413,-8,-8,-8,2,-8,0.0,-8,-8,0.0,-8,-8,4.0,-8,-8,4,5,-8,-8,5,9.0,-8,-8.0,2,1,-8,2,-8.0,-8,2,-8,0,1,-8.0,-8.0,-8,-8.0,-8.0,-8.0,53.314,4,-8.0,-8,3,-8,61.8324,-8,1,0.0,-8,0.4811,-8.0,-6,0.0,0,0.0,-8.0,-8,2,-8.0,-8,-8,1,-6,0.0,1,1,4.0,0,-8.0,1.0,-6,-8,-8,1,0.139,-8,0.9579,-8,-8,1,0.0,5,0
31475,4,2,4,1,2,2.0,2,2,0.0,2,2,4.0,2,5,3,3,2,2,11,26.0,2,63.6489,2,4,3,2,2.035,5,2,2,0,5,63.1276,2.035,4,2.035,90.0774,2.035,46.3253,2,2.035,3,3,1,55.7931,2,1,1.0,2,0.1591,2.035,98,0.0,1,1.0,0.7632,3,1,0.085,15,3,1,1,2.0,1,-8,4.0,1,0.9043,2.0,28,4,3,3,0.0723,4,0.7088,1,1,1,0.0,4,0
31482,3,1,3,2,1,4.0,3,-7,2.0,1,3,4.75,3,3,2,2,3,0,13,11.5,4,89.6614,2,4,4,2,2.6338,5,2,4,1,3,68.4078,2.6338,4,2.6338,98.7866,2.6338,63.8775,1,2.6338,3,3,1,71.6135,0,1,1.0,4,0.9517,2.6338,70,1.0,1,0.0,0.9857,-9,2,0.3328,53,3,1,2,1.0,1,3,4.5,1,0.9842,2.0,5,2,4,1,0.5952,3,0.9993,1,1,2,12.0,5,0
31486,3,4,3,1,4,9.0,7,5,2.0,4,7,4.0,7,4,5,5,7,5,13,22.0,7,86.3152,2,12,5,2,2.939,1,2,7,1,5,71.0995,2.939,5,2.939,102.69,2.939,61.8724,1,2.939,5,2,1,69.5782,2,1,3.0,7,0.9122,2.939,85,1.0,1,2.0,0.9972,9,1,0.5696,19,9,1,1,8.0,1,1,4.0,1,0.9942,4.0,25,4,-9,1,0.4602,3,0.9983,2,1,2,1.0,5,0
31494,3,4,3,1,4,0.0,4,5,0.0,4,4,4.0,4,3,5,5,4,5,11,24.0,5,76.6469,1,7,5,1,2.1391,1,1,5,0,3,64.0453,2.1391,4,2.1391,91.7421,2.1391,55.5559,7,2.1391,5,2,1,63.8071,2,1,0.0,5,0.6295,2.1391,100,0.0,0,0.0,0.8424,8,1,0.107,29,8,1,1,0.0,1,-8,4.0,0,0.9284,4.0,43,3,4,1,0.1868,3,0.9806,1,1,-8,3.0,5,0
31503,3,4,3,1,4,4.0,3,5,1.0,4,3,4.0,3,3,4,4,4,5,13,12.0,4,66.0686,1,0,4,1,1.2729,3,1,5,1,5,56.4073,1.2729,4,1.2729,76.9036,1.2729,48.042,10,1.2729,4,2,1,57.2575,1,1,0.0,4,0.2085,1.2729,70,2.0,1,1.0,0.1211,3,3,0.0266,11,3,1,3,8.5,1,3,4.0,1,0.4875,1.5,50,4,3,1,0.0815,3,0.8019,1,1,2,0.0,4,0
31528,3,5,-9,1,5,7.0,5,6,2.0,4,4,4.5,4,5,4,4,5,5,13,10.0,6,71.8759,2,8,4,2,1.6451,5,2,6,1,5,59.6897,1.6451,5,1.6451,83.3468,1.6451,52.1907,4,1.6451,5,2,1,60.8496,2,1,2.0,5,0.4091,1.6451,80,2.0,1,1.0,0.3548,8,4,0.0414,37,8,1,3,7.0,1,-8,4.5,1,0.7465,3.0,15,3,3,2,0.1216,4,0.9392,2,1,4,13.0,5,0
31529,3,5,3,1,5,8.0,4,6,2.0,5,4,4.5,4,3,5,5,5,6,13,8.0,5,88.2192,1,6,5,1,2.0329,1,1,6,1,5,63.1091,2.0329,5,2.0329,90.043,2.0329,63.0237,5,2.0329,5,1,1,70.7218,2,1,1.0,5,0.937,2.0329,95,2.0,5,2.0,0.7614,9,-9,0.0846,51,9,1,1,8.0,1,1,4.5,1,0.9037,4.0,75,4,3,1,0.5354,3,0.999,1,1,-8,12.0,5,0
31554,-9,1,2,1,1,3.0,3,1,1.0,1,3,4.0,3,3,3,4,3,1,11,19.0,4,90.9834,2,5,4,2,3.3308,1,2,4,0,2,74.5543,3.3308,4,3.3308,107.339,3.3308,64.6435,5,3.3308,3,3,1,72.458,0,1,2.0,4,0.9625,3.3308,90,0.0,1,0.0,0.9997,8,2,0.8336,49,8,1,2,4.0,1,1,4.0,1,0.9985,3.0,30,2,2,1,0.651,4,0.9995,2,2,-8,0.0,5,0
31593,-8,-8,3,4,-8,1.0,-8,3,0.0,-8,-8,4.0,-8,5,3,3,-8,1,11,19.5,3,72.8315,2,5,2,2,1.2127,5,2,3,0,1,55.8765,1.2127,4,1.2127,75.8875,1.2127,52.8714,4,1.2127,1,1,2,61.4447,0,1,0.0,1,0.4522,1.2127,-9,1.0,1,0.0,0.1035,-8,2,0.0253,-8,-8,2,3,0.0,2,-8,4.0,1,0.441,2.0,8,2,3,3,0.1317,4,0.9513,1,2,2,4.0,5,0
31594,-8,-8,3,1,-8,7.0,-8,-7,1.0,-8,-8,4.0,-8,4,-8,-8,-8,0,10,16.0,2,-9.0,2,8,2,2,1.2523,5,2,2,0,5,56.2258,1.2523,4,1.2523,76.5557,1.2523,-8.0,4,1.2523,2,1,1,-8.0,2,1,3.0,2,-8.0,1.2523,85,2.0,1,1.0,0.1146,-8,3,0.0262,-8,-8,1,1,12.0,1,-8,4.0,1,0.4716,3.0,60,4,3,-8,-8.0,4,-8.0,1,2,-8,0.0,-8,0
31600,3,3,3,1,3,0.0,3,4,0.0,3,3,4.0,3,3,4,4,3,4,9,27.0,4,67.6015,2,3,5,2,2.2501,1,2,4,0,3,65.024,2.2501,4,2.2501,93.4356,2.2501,49.1349,2,2.2501,5,1,1,58.1973,1,1,0.0,4,0.2497,2.2501,85,0.0,1,0.0,0.9028,4,2,0.1385,43,4,2,3,0.0,2,4,4.0,1,0.9481,2.0,20,4,3,3,0.0892,3,0.8502,2,1,2,6.0,4,0
31605,3,3,3,1,3,1.0,4,-7,0.0,3,4,4.5,4,5,5,5,4,0,12,18.0,5,79.0479,1,4,4,1,1.5462,5,1,5,1,5,58.8174,1.5462,4,1.5462,81.6076,1.5462,57.2007,4,1.5462,3,2,2,65.2703,1,1,0.0,5,0.7285,1.5462,70,0.0,0,1.0,0.2679,3,1,0.036,33,3,1,3,1.0,1,3,4.5,0,0.6865,2.0,3,4,2,1,0.2359,3,0.9894,2,1,3,14.0,5,1
31612,4,2,3,1,2,2.0,2,-7,1.0,2,2,4.0,2,2,2,2,2,0,13,19.5,3,61.4402,1,8,3,1,1.0745,3,1,3,1,5,54.6573,1.0745,4,1.0745,73.5707,1.0745,44.7628,1,1.0745,3,3,2,54.4764,0,1,0.0,3,0.1271,1.0745,78,0.0,1,1.0,0.0753,4,2,0.0229,51,4,1,3,4.0,1,1,4.0,1,0.3389,4.0,30,4,3,3,0.0661,3,0.6107,2,1,4,0.0,4,1
31623,3,5,3,1,5,1.0,5,6,0.0,5,5,4.0,5,3,5,5,5,6,6,9.5,0,57.5079,1,3,5,1,1.4976,1,1,6,0,1,58.3887,1.4976,4,1.4976,80.7588,1.4976,41.9469,4,1.4976,5,1,1,52.173,1,1,1.0,6,0.0909,1.4976,99,0.0,0,0.0,0.2321,8,-9,0.0338,19,8,2,-7,1.0,2,3,4.0,0,0.6541,2.0,-6,4,4,1,0.0586,2,0.4309,1,1,2,2.5,4,0
31634,3,4,-7,1,4,6.0,4,5,1.0,4,4,4.5,4,4,5,5,4,5,13,9.0,5,61.8853,2,7,5,5,2.5894,0,2,5,1,5,68.016,2.5894,5,2.5894,98.197,2.5894,45.0778,2,2.5894,5,1,1,54.7403,-9,8,2.0,5,0.1327,2.5894,98,2.0,5,1.0,0.9819,12,1,0.3029,11,12,1,1,9.0,1,1,4.5,1,0.9817,3.0,60,4,4,1,0.0672,-7,0.6311,1,1,1,10.0,4,0
31635,3,-7,3,1,-7,2.0,4,-7,1.0,0,4,4.0,4,4,3,3,4,0,13,21.0,5,87.2494,2,3,4,2,3.3711,0,2,5,1,5,74.9097,3.3711,4,3.3711,107.783,3.3711,62.4405,3,3.3711,4,2,2,70.1355,2,1,0.0,5,0.9253,3.3711,86,0.0,5,1.0,0.9997,3,3,0.8525,-7,3,1,-4,3.5,1,-8,4.0,1,0.9987,2.0,40,4,3,1,0.4964,3,0.9987,2,1,-8,0.0,5,0
31637,3,4,3,1,4,5.5,4,5,1.0,4,4,4.5,4,2,5,5,4,5,13,18.5,5,87.857,2,3,5,2,3.0705,5,2,5,1,5,72.2588,3.0705,5,3.0705,104.301,3.0705,62.8067,5,3.0705,5,2,1,70.5017,1,1,1.5,5,0.9328,3.0705,84,2.0,5,1.0,0.9987,4,1,0.6717,11,4,2,2,6.5,2,4,4.5,1,0.9963,2.0,20,2,4,1,0.5207,3,0.9989,1,1,1,4.0,5,0
31655,3,2,2,4,2,0.0,2,2,0.0,2,2,4.0,2,2,2,2,2,2,6,10.5,5,60.0842,1,7,3,1,0.1721,2,1,5,0,1,48.0285,0.3228,4,1.3193,60.8051,-0.6125,43.8,5,0.4469,3,2,2,53.6764,2,1,0.0,5,0.1122,0.288,65,0.0,1,0.0,0.0359,4,3,0.0174,51,4,-1,4,9.0,1,3,4.0,1,0.0677,3.5,15,2,-9,1,0.0631,2,0.5477,2,1,-8,0.0,4,1
31661,3,2,3,1,2,7.5,2,2,1.0,2,2,4.5,2,4,3,3,2,2,13,12.0,2,78.5444,2,7,3,2,2.0813,0,2,2,1,5,63.5357,2.0813,4,2.0813,90.8269,2.0813,56.8595,3,2.0813,3,3,1,64.9655,2,1,2.5,2,0.7092,2.0813,98,2.0,5,2.0,0.8012,4,2,0.094,47,4,2,-9,8.0,2,2,4.5,1,0.9158,4.0,50,4,3,1,0.2246,3,0.9879,1,1,2,8.5,5,0
31664,3,4,3,1,4,6.0,4,5,1.0,5,5,4.0,5,3,5,5,5,6,13,15.0,5,72.5431,2,11,5,2,2.5409,1,2,6,1,2,67.5884,2.5409,4,2.5409,97.5461,2.5409,52.6662,7,2.5409,5,2,1,61.2652,1,1,3.0,6,0.439,2.5409,85,1.0,1,0.0,0.9767,8,2,0.2725,13,8,1,2,14.0,1,3,4.0,1,0.9787,3.0,45,3,3,1,0.1285,3,0.9479,2,1,1,0.0,5,0
31676,1,2,3,-8,2,0.0,2,2,0.0,2,2,4.5,2,3,3,2,2,2,8,2.5,2,90.0872,-8,0,2,-8,2.9852,1,-8,2,0,1,68.6673,2.6632,5,2.6531,99.174,2.5764,64.1261,-8,2.6685,2,-8,1,71.8824,1,-8,0.0,2,0.9554,2.4329,98,0.0,0,0.0,0.9877,6,-8,0.3535,53,6,-8,-7,0.0,-8,2,4.5,0,0.9856,0.0,-6,3,4,1,0.6131,4,0.9994,2,1,3,1.0,5,0
31698,2,-7,3,1,-7,0.0,4,-7,0.0,0,4,4.0,4,2,4,4,4,0,8,24.5,5,90.4572,2,3,4,2,2.3168,2,2,5,0,1,65.6123,2.3168,4,2.3168,94.4161,2.3168,64.3408,2,2.3168,4,2,2,72.1184,1,1,0.0,5,0.9585,2.3168,65,0.0,1,0.0,0.9287,3,2,0.1621,-7,3,1,3,3.0,1,1,4.0,1,0.9574,1.0,25,5,3,1,0.6288,3,0.9994,1,1,-9,0.0,5,1
31724,3,2,3,1,2,3.0,4,2,0.0,2,4,4.5,4,3,4,4,4,2,11,10.5,5,61.3518,1,8,5,1,2.0653,1,1,5,0,5,63.3944,2.0653,4,2.0653,90.5691,2.0653,44.7001,7,2.0653,5,2,1,54.4241,2,1,0.0,5,0.1261,2.0653,78,2.0,0,1.0,0.7885,4,2,0.0907,47,4,-1,1,3.0,1,-8,4.5,0,0.9119,3.0,70,3,4,1,0.0659,3,0.6066,1,1,2,14.0,4,0
31725,3,4,3,1,4,2.0,4,5,0.0,4,4,4.0,4,4,5,5,4,5,12,26.5,5,53.7046,2,3,5,2,1.1744,0,2,5,1,2,55.539,1.1744,4,1.1744,75.2442,1.1744,39.1127,1,1.1744,5,1,1,50.0081,1,1,0.0,5,0.071,1.1744,93,2.0,0,0.0,0.0941,13,1,0.0245,11,13,2,2,2.5,2,2,4.0,0,0.4119,2.0,30,4,4,1,0.0542,3,0.286,2,1,1,0.0,3,0
31728,3,-7,3,1,-7,2.0,0,5,0.0,4,4,4.5,4,3,5,5,4,5,6,16.0,5,54.0781,1,5,4,1,0.6502,5,1,5,0,2,50.9159,0.6502,4,0.6502,66.4655,0.6502,39.3971,4,0.6502,5,2,1,50.2173,3,8,1.0,5,0.0725,0.6502,-8,1.0,0,0.0,0.0423,-9,-9,0.0188,-7,6,1,-8,2.0,1,-8,4.5,0,0.1292,3.0,-6,3,3,1,0.0546,3,0.2983,1,1,-8,7.0,3,1
31739,4,2,3,1,2,2.0,2,2,0.0,2,2,4.0,2,4,3,3,2,2,11,21.0,2,67.3838,1,3,3,1,2.1409,-9,1,2,0,3,64.0618,2.1409,4,2.1409,91.7713,2.1409,48.9795,2,2.1409,2,1,1,58.0633,2,1,2.0,2,0.2433,2.1409,80,0.0,0,0.0,0.8436,2,4,0.1075,49,2,2,4,10.0,2,2,4.0,0,0.9288,3.0,38,4,3,1,0.088,1,0.8439,2,1,3,0.0,4,0
31745,3,-9,3,1,4,0.0,2,5,0.0,4,2,4.0,2,1,4,3,4,5,4,7.5,2,66.7869,2,0,3,2,0.9486,5,2,5,0,1,53.5471,0.9486,4,0.9486,71.4712,0.9486,48.5536,1,0.9486,4,3,1,57.6969,3,1,0.0,2,0.2268,0.9486,94,0.0,0,0.0,0.0598,5,2,0.0212,47,5,3,-7,0.0,3,3,4.0,0,0.2579,0.0,-6,4,3,1,0.0849,3,0.8257,2,1,3,0.5,4,1
